Week_Start,Week_End,Week_Open,Week_Close,Weekly_Change,Percentage_Change
2017-01-02,2017-01-06,26.952713012695312,27.361114501953125,0.4084014892578125,1.5152518748871273
2017-01-09,2017-01-13,27.611726760864254,27.623336791992188,0.01161003112793324,0.04204746493576356
2017-01-16,2017-01-20,27.846097946166992,27.846097946166992,0.0,0.0
2017-01-23,2017-01-27,27.864669799804688,28.29860496520996,0.43393516540527344,1.5572952004201213
2017-01-30,2017-02-03,28.224346160888672,29.953125,1.7287788391113281,6.125133348551929
2017-02-06,2017-02-10,30.23391532897949,30.791492462158203,0.5575771331787145,1.8442108046928067
2017-02-13,2017-02-17,31.064159393310547,31.630491256713867,0.5663318634033203,1.8231037776778727
2017-02-20,2017-02-24,31.85887718200684,31.849565505981445,-0.009311676025394178,-0.02922788512663967
2017-02-27,2017-03-03,31.91248321533203,32.57670211791992,0.6642189025878906,2.0813764259773224
2017-03-06,2017-03-10,32.474151611328125,32.42755126953125,-0.046600341796875,-0.14349979748391384
2017-03-13,2017-03-17,32.441532135009766,32.625640869140625,0.18410873413085938,0.5675093684375518
2017-03-20,2017-03-24,32.96823501586914,32.777130126953125,-0.19110488891601562,-0.579663693928498
2017-03-27,2017-03-31,32.83306884765625,33.480960845947266,0.6478919982910156,1.9732910173496154
2017-04-03,2017-04-07,33.49028396606445,33.406375885009766,-0.0839080810546875,-0.25054454939740484
2017-04-10,2017-04-14,33.366756439208984,32.872676849365234,-0.49407958984375,-1.4807540275720699
2017-04-17,2017-04-21,33.05447006225586,33.15700149536133,0.10253143310546875,0.31018931149813544
2017-04-24,2017-04-28,33.47630310058594,33.4786376953125,0.0023345947265625,0.006973872591450032
2017-05-01,2017-05-05,34.16147994995117,34.71615982055664,0.5546798706054688,1.6236997677445808
2017-05-08,2017-05-12,35.66004180908203,36.53034973144531,0.8703079223632812,2.4405689904200503
2017-05-15,2017-05-19,36.436744689941406,35.81893539428711,-0.6178092956542969,-1.6955666619275322
2017-05-22,2017-05-26,36.03657531738281,35.94763946533203,-0.08893585205078125,-0.24679329616508158
2017-05-29,2017-06-02,35.96168899536133,36.37823867797852,0.4165496826171946,1.158315124383966
2017-06-05,2017-06-09,36.02252960205078,34.864139556884766,-1.1583900451660156,-3.2157376451987645
2017-06-12,2017-06-16,34.031028747558594,33.29386138916016,-0.7371673583984304,-2.1661624274326856
2017-06-19,2017-06-23,34.2463264465332,34.23228454589844,-0.014041900634765625,-0.04100264785097003
2017-06-26,2017-06-30,34.124629974365234,33.70340347290039,-0.42122650146484375,-1.2343767589019232
2017-07-03,2017-07-07,33.58171463012695,33.740848541259766,0.1591339111328125,0.47387071471940173
2017-07-10,2017-07-14,33.946781158447266,34.878173828125,0.9313926696777344,2.743684785106549
2017-07-17,2017-07-21,34.99986267089844,35.1660270690918,0.16616439819335938,0.4747572862093575
2017-07-24,2017-07-28,35.591941833496094,34.98582077026367,-0.6061210632324219,-1.7029727292428662
2017-07-31,2017-08-04,34.805625915527344,36.59821701049805,1.7925910949707031,5.150291218210788
2017-08-07,2017-08-11,37.16455459594727,36.99801635742188,-0.16653823852539062,-0.4481104114821043
2017-08-14,2017-08-18,37.55481719970703,37.002723693847656,-0.552093505859375,-1.4701003680126605
2017-08-21,2017-08-25,36.93458557128906,37.55717086791992,0.6225852966308594,1.6856431092997652
2017-08-28,2017-09-01,37.93542098999024,38.54155731201172,0.6061363220214773,1.5978109803537286
2017-09-04,2017-09-08,38.078739166259766,37.26820373535156,-0.8105354309082031,-2.128577386371002
2017-09-11,2017-09-15,37.94246673583984,37.56187438964844,-0.38059234619139914,-1.0030774984692754
2017-09-18,2017-09-22,37.2775993347168,35.684722900390625,-1.5928764343261719,-4.273012379428411
2017-09-25,2017-09-29,35.369903564453125,36.20863342285156,0.8387298583984375,2.3713094294137798
2017-10-02,2017-10-06,36.13579559326172,36.48585891723633,0.3500633239746094,0.9687439233796366
2017-10-09,2017-10-13,36.61271667480469,36.88289260864258,0.2701759338378906,0.7379292179752786
2017-10-16,2017-10-20,37.56187438964844,36.70903015136719,-0.85284423828125,-2.2705050057786327
2017-10-23,2017-10-27,36.69025039672852,38.30662536621094,1.6163749694824148,4.405461810711814
2017-10-30,2017-11-03,39.16884994506836,40.52678680419922,1.3579368591308594,3.466879576590258
2017-11-06,2017-11-10,40.93793869018555,41.18411636352539,0.24617767333984375,0.6013435976903799
2017-11-13,2017-11-17,41.019073486328125,40.11838150024414,-0.9006919860839844,-2.195788226138725
2017-11-20,2017-11-24,40.07830047607422,41.25485610961914,1.1765556335449219,2.9356425286728345
2017-11-27,2017-12-01,41.0473747253418,40.3305892944336,-0.716785430908196,-1.7462394019212817
2017-12-04,2017-12-08,40.03586959838867,39.93447113037109,-0.10139846801758523,-0.2532690535630734
2017-12-11,2017-12-15,40.71255493164063,41.019073486328125,0.3065185546874929,0.7528845959241812
2017-12-18,2017-12-22,41.59674072265625,41.264286041259766,-0.3324546813964844,-0.7992325254834407
2017-12-25,2017-12-29,40.217411041259766,39.90145492553711,-0.31595611572265625,-0.7856202265195819
2018-01-01,2018-01-05,40.61589050292969,41.261940002441406,0.6460494995117188,1.590632364603992
2018-01-08,2018-01-12,41.10867691040039,41.75471878051758,0.6460418701171875,1.571546249287679
2018-01-15,2018-01-19,41.542510986328125,42.07773208618164,0.5352210998535156,1.2883696414731887
2018-01-22,2018-01-26,41.733497619628906,40.43904876708984,-1.2944488525390696,-3.1017022928129547
2018-01-29,2018-02-02,39.60202026367188,37.84310150146485,-1.7589187622070312,-4.4414874556804875
2018-02-05,2018-02-09,36.89760971069336,37.029090881347656,0.13148117065429688,0.35634061849863435
2018-02-12,2018-02-16,38.52058792114258,40.821739196777344,2.3011512756347656,5.973821791987099
2018-02-19,2018-02-23,40.68442153930664,41.54853057861328,0.8641090393066406,2.123930995238054
2018-02-26,2018-03-02,42.37003707885742,41.71661758422852,-0.6534194946288991,-1.542173525627983
2018-03-05,2018-03-09,41.86103820800781,42.60914993286133,0.7481117248535156,1.7871313203847043
2018-03-12,2018-03-16,43.02108383178711,42.14512634277344,-0.8759574890136719,-2.03611208968764
2018-03-19,2018-03-23,41.50119400024414,39.04851913452149,-2.452674865722649,-5.909889883428946
2018-03-26,2018-03-30,40.9022216796875,39.72087860107422,-1.1813430786132812,-2.88821249824664
2018-04-02,2018-04-06,39.46044921875,39.86292266845703,0.40247344970703125,1.0199413784569697
2018-04-09,2018-04-13,40.25827407836914,41.36625289916992,1.1079788208007812,2.752176654776417
2018-04-16,2018-04-20,41.62429428100586,39.233184814453125,-2.3911094665527344,-5.7445045203898
2018-04-23,2018-04-27,39.11954879760742,38.42824935913086,-0.6912994384765625,-1.767145735890601
2018-04-30,2018-05-04,39.12427520751953,43.52061462402344,4.396339416503906,11.23685842915998
2018-05-07,2018-05-11,43.83547592163086,44.81967926025391,0.984203338623054,2.245221063374821
2018-05-14,2018-05-18,44.71510314941406,44.27781677246094,-0.437286376953125,-0.9779388755784524
2018-05-21,2018-05-25,44.59152221679688,44.817291259765625,0.2257690429687429,0.5063048573921513
2018-05-28,2018-06-01,44.65570068359375,45.21180725097656,0.5561065673828125,1.2453204380849026
