Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,26.952713012695312,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,26.92254066467285,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.059452056884766,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.361114501953125,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.611726760864258,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.63958168029785,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,27.788097381591797,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.672061920166016,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.623336791992188,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,27.846097946166992,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,27.843782424926758,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,27.795055389404297,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,27.846097946166992,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,27.864669799804688,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,27.839143753051758,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.282360076904297,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.296283721923828,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.29860496520996,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.224346160888672,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.15937614440918,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.876550674438477,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.825496673583984,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,29.953125,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.233915328979492,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.521652221679688,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.640003204345703,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.86140251159668,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,30.791492462158203,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.064159393310547,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.46735382080078,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.581544876098633,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.544269561767578,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.630491256713867,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,31.858877182006836,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,31.954439163208008,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,31.819263458251953,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,31.849565505981445,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,31.91248321533203,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,31.92647361755371,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.57902145385742,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.38558578491211,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.57670211791992,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.474151611328125,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.51609802246094,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.39491271972656,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.32033920288086,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.42755126953125,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.441532135009766,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.392581939697266,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,32.73517608642578,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,32.788787841796875,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,32.625640869140625,175540000
